+9.070295E-03	-1.360544E-02	-2.721088E-02	-3.174603E-02	-2.721088E-02	-1.360544E-02	+9.070295E-03	-1.360544E-02	+2.040816E-02	+4.081633E-02	+4.761905E-02	+4.081633E-02	+2.040816E-02	-1.360544E-02	-2.721088E-02	+4.081633E-02	+8.163265E-02	+9.523810E-02	+8.163265E-02	+4.081633E-02	-2.721088E-02	-3.174603E-02	+4.761905E-02	+9.523810E-02	+1.111111E-01
	A	-1.653439E-03	+1.653439E-03	+1.653439E-03	+0.000000E+00	-1.653439E-03	-1.653439E-03	+1.653439E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+9.920635E-04	-9.920635E-04	-9.920635E-04	+0.000000E+00	+9.920635E-04	+9.920635E-04	-9.920635E-04	+1.322751E-03	-1.322751E-03	-1.322751E-03	+0.000000E+00
	A	+2.645503E-03	-3.968254E-03	-7.936508E-03	-9.259259E-03	-7.936508E-03	-3.968254E-03	+2.645503E-03	-2.645503E-03	+3.968254E-03	+7.936508E-03	+9.259259E-03	+7.936508E-03	+3.968254E-03	-2.645503E-03	-2.645503E-03	+3.968254E-03	+7.936508E-03	+9.259259E-03	+7.936508E-03	+3.968254E-03	-2.645503E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
		-2.425044E-03	+7.385362E-03	+6.393298E-03	+0.000000E+00	-6.393298E-03	-7.385362E-03	+2.425044E-03	+2.425044E-03	-7.385362E-03	-6.393298E-03	+0.000000E+00	+6.393298E-03	+7.385362E-03	-2.425044E-03	+2.425044E-03	-7.385362E-03	-6.393298E-03	+0.000000E+00	+6.393298E-03	+7.385362E-03	-2.425044E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-1.653439E-03	+0.000000E+00	+9.920635E-04	+1.322751E-03	+9.920635E-04	+0.000000E+00	-1.653439E-03	+1.653439E-03	+0.000000E+00	-9.920635E-04	-1.322751E-03	-9.920635E-04	+0.000000E+00	+1.653439E-03	+1.653439E-03	+0.000000E+00	-9.920635E-04	-1.322751E-03	-9.920635E-04	+0.000000E+00	+1.653439E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
		+7.716049E-04	-7.716049E-04	-7.716049E-04	+0.000000E+00	+7.716049E-04	+7.716049E-04	-7.716049E-04	-7.716049E-04	+7.716049E-04	+7.716049E-04	+0.000000E+00	-7.716049E-04	-7.716049E-04	+7.716049E-04	-7.716049E-04	+7.716049E-04	+7.716049E-04	+0.000000E+00	-7.716049E-04	-7.716049E-04	+7.716049E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
! Matrix ends.
!
!
! ---------------------------------- LICENE NOTICE -----------------------------------
! THI DATA I RELEAED UNDER THE CREATIVE COMMON LICENE "CC BY-NC-A 4.0".
!   This license lets you remix, tweak, and build upon this work non-commercially,
!   as long as you credit me and license your new creations under the terms identical
!   to the current license.
! EE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAIL.
!
! RELEAED BY: Chandra hekhar
!      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
!    Homepage: https://sites.google.com/site/chandraacads
! FOR ANY QUETION OR COMMENT, OR FOR A COMMERCIAL LICENE, PLEAE EMAIL ME.
!
! For additional details, please visit my homepage.
!
! ==================================== End of File ====================================
