+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03	+2.770083E-03
!   to the current license.
! EE "https://creativecommons.org/licenses/by-nc-sa/4.0" FOR DETAIL.
!
! RELEAED BY: Chandra hekhar
!      E-mail: chandraiitk[AT]yahoo[DOT]co[DOT]in
!    Homepage: https://sites.google.com/site/chandraacads
! FOR ANY QUETION OR COMMENT, OR FOR A COMMERCIAL LICENE, PLEAE EMAIL ME.
!
! For additional details, please visit my homepage.
!
! ==================================== End of File ====================================
